Date Time,Abs Pres (kPa) c:1 2,Temp (°C) c:2,Sensor Depth (meters),Adjust,Depth(m)
4/24/18 1:45,89.663,7.381,0.003,,0.003
4/24/18 2:00,89.673,7.28,0.002,,0.002
4/24/18 2:15,89.671,7.179,0.003,,0.003
4/24/18 2:30,89.679,6.978,0.002,,0.002
4/24/18 2:45,89.679,6.978,0,, 
4/24/18 3:00,89.677,6.877,-0.001,, 
4/24/18 3:15,89.675,6.775,-0.002,, 
4/24/18 3:30,89.683,6.573,-0.002,, 
4/24/18 3:45,89.704,6.573,0,, 
4/24/18 4:00,89.715,6.573,0.002,,0.002
4/24/18 4:15,89.735,6.471,0.004,,0.004
4/24/18 4:30,89.733,6.37,0.003,,0.003
4/24/18 4:45,89.741,6.166,0.004,,0.004
4/24/18 5:00,89.739,6.064,0.001,,0.001
4/24/18 5:15,89.738,5.962,0.001,,0.001
4/24/18 5:30,89.725,5.86,-0.001,, 
4/24/18 5:45,89.744,5.655,-0.001,, 
4/24/18 6:00,89.756,5.757,-0.001,, 
4/24/18 6:15,89.776,5.655,-0.001,, 
4/24/18 6:30,89.796,5.552,0,, 
4/24/18 6:45,89.805,5.45,0,, 
4/24/18 7:00,89.794,5.45,-0.002,, 
4/24/18 7:15,89.828,5.552,0.002,,0.002
4/24/18 7:30,89.841,5.757,0.003,,0.003
4/24/18 7:45,89.857,6.064,0.003,,0.003
4/24/18 8:00,89.863,6.471,0.003,,0.003
4/24/18 8:15,89.85,6.978,0.001,,0.001
4/24/18 8:30,89.87,7.582,0.001,,0.001
4/24/18 8:45,89.879,8.182,0.002,,0.002
4/24/18 9:00,89.909,8.68,0.007,,0.007
4/24/18 9:15,89.907,9.275,0.007,,0.007
4/24/18 9:30,89.915,9.768,0.008,,0.008
4/24/18 9:45,89.914,10.357,0.006,,0.006
4/24/18 10:00,89.92,10.748,0.007,,0.007
4/24/18 10:15,89.917,11.236,0.005,,0.005
4/24/18 10:30,89.925,11.722,0.007,,0.007
4/24/18 10:45,89.933,12.207,0.008,,0.008
4/24/18 11:00,89.93,12.69,0.01,,0.01
4/24/18 11:15,89.937,13.076,0.013,,0.013
4/24/18 11:30,89.945,13.558,0.017,,0.017
4/24/18 11:45,89.913,14.23,0.015,,0.015
4/24/18 12:00,89.931,15.282,0.017,,0.017
4/24/18 12:15,89.924,16.808,0.02,,0.02
4/24/18 12:30,89.906,18.236,0.019,,0.019
4/24/18 12:45,89.893,19.377,0.02,,0.02
4/24/18 13:00,89.877,20.901,0.021,,0.021
4/24/18 13:15,89.851,21.855,0.019,,0.019
4/24/18 13:30,89.834,22.717,0.02,,0.02
4/24/18 13:45,89.821,23.773,0.018,,0.018
4/24/18 14:00,89.811,25.028,0.021,,0.021
4/24/18 14:15,89.793,25.805,0.019,,0.019
4/24/18 14:30,89.779,26.781,0.02,,0.02
4/24/18 14:45,89.757,27.37,0.02,,0.02
4/24/18 15:00,89.747,27.961,0.019,,0.019
4/24/18 15:15,89.733,28.953,0.018,,0.018
4/24/18 15:30,89.732,30.054,0.022,,0.022
4/24/18 15:45,89.727,30.356,0.022,,0.022
4/24/18 16:00,89.706,30.963,0.02,,0.02
4/24/18 16:15,89.703,31.37,0.023,,0.023
4/24/18 16:30,89.682,31.983,0.02,,0.02
4/24/18 16:45,89.684,32.086,0.022,,0.022
4/24/18 17:00,89.656,32.291,0.019,,0.019
4/24/18 17:15,89.657,32.911,0.021,,0.021
4/24/18 17:30,89.65,33.118,0.021,,0.021
4/24/18 17:45,89.638,33.014,0.023,,0.023
4/24/18 18:00,89.604,30.659,0.02,,0.02
4/24/18 18:15,89.54,26.683,0.014,,0.014
4/24/18 18:30,89.518,22.429,0.014,,0.014
4/24/18 18:45,89.474,19.948,0.012,,0.012
4/24/18 19:00,89.462,18.616,0.009,,0.009
4/24/18 19:15,89.467,17.665,0.011,,0.011
4/24/18 19:30,89.433,16.903,0.007,,0.007
4/24/18 19:45,89.432,16.237,0.006,,0.006
4/24/18 20:00,89.409,15.473,0.004,,0.004
4/24/18 20:15,89.405,14.613,0.001,,0.001
4/24/18 20:30,89.421,13.654,0.002,,0.002
4/24/18 20:45,89.418,12.787,0.001,,0.001
4/24/18 21:00,89.428,12.11,0.002,,0.002
4/24/18 21:15,89.42,11.625,-0.001,, 
4/24/18 21:30,89.455,11.139,0.003,,0.003
4/24/18 21:45,89.452,10.944,0.005,,0.005
4/24/18 22:00,89.458,10.651,0.004,,0.004
4/24/18 22:15,89.464,10.357,0.005,,0.005
4/24/18 22:30,89.467,9.866,0.005,,0.005
4/24/18 22:45,89.458,9.965,0.003,,0.003
4/24/18 23:00,89.466,9.768,0.004,,0.004
4/24/18 23:15,89.447,9.275,0.002,,0.002
4/24/18 23:30,89.481,9.373,0.007,,0.007
4/24/18 23:45,89.458,8.581,0.003,,0.003
4/25/18 0:00,89.464,8.282,0.003,,0.003
4/25/18 0:15,89.45,8.082,0.001,,0.001
4/25/18 0:30,89.439,7.381,0.001,,0.001
4/25/18 0:45,89.457,7.179,0.003,,0.003
4/25/18 1:00,89.44,7.481,0.002,,0.002
4/25/18 1:15,89.474,7.582,0.006,,0.006
4/25/18 1:30,89.472,7.481,0.007,,0.007
4/25/18 1:45,89.449,7.381,0.007,,0.007
4/25/18 2:00,89.432,6.978,0.006,,0.006
4/25/18 2:15,89.434,7.079,0.007,,0.007
4/25/18 2:30,89.423,7.079,0.006,,0.006
4/25/18 2:45,89.399,6.877,0.003,,0.003
4/25/18 3:00,89.369,5.655,0.002,,0.002
4/25/18 3:15,89.352,5.244,0.001,,0.001
4/25/18 3:30,89.358,4.934,0,, 
4/25/18 3:45,89.377,4.727,0.004,,0.004
4/25/18 4:00,89.349,4.311,0.003,,0.003
4/25/18 4:15,89.358,4.207,0.003,,0.003
4/25/18 4:30,89.346,4.102,0.001,,0.001
4/25/18 4:45,89.347,4.207,0.002,,0.002
4/25/18 5:00,89.331,4.519,0,, 
4/25/18 5:15,89.335,4.831,0.002,,0.002
4/25/18 5:30,89.328,5.037,0.001,,0.001
4/25/18 5:45,89.329,5.141,0.001,,0.001
4/25/18 6:00,89.328,5.037,-0.001,, 
4/25/18 6:15,89.315,4.934,-0.003,, 
4/25/18 6:30,89.314,4.831,-0.003,, 
4/25/18 6:45,89.315,4.207,-0.005,, 
4/25/18 7:00,89.312,3.998,-0.004,, 
4/25/18 7:15,89.324,4.102,-0.003,, 
4/25/18 7:30,89.341,4.519,-0.001,, 
4/25/18 7:45,89.361,5.141,-0.001,, 
4/25/18 8:00,89.348,5.655,-0.003,, 
4/25/18 8:15,89.365,6.064,0,, 
4/25/18 8:30,89.373,6.573,0.002,,0.002
4/25/18 8:45,89.368,6.978,0,, 
4/25/18 9:00,89.378,7.582,0,, 
4/25/18 9:15,89.375,8.082,0.003,,0.003
4/25/18 9:30,89.4,8.978,0.006,,0.006
4/25/18 9:45,89.411,9.669,0.006,,0.006
4/25/18 10:00,89.398,10.259,0.005,,0.005
4/25/18 10:15,89.388,10.944,0.007,,0.007
4/25/18 10:30,89.388,11.625,0.006,,0.006
4/25/18 10:45,89.39,12.401,0.01,,0.01
4/25/18 11:00,89.381,13.173,0.008,,0.008
4/25/18 11:15,89.385,14.038,0.008,,0.008
4/25/18 11:30,89.364,14.709,0.007,,0.007
4/25/18 11:45,89.384,15.282,0.011,,0.011
4/25/18 12:00,89.394,17.76,0.012,,0.012
4/25/18 12:15,89.374,18.521,0.012,,0.012
4/25/18 12:30,89.39,20.043,0.015,,0.015
4/25/18 12:45,89.385,20.996,0.016,,0.016
4/25/18 13:00,89.385,22.238,0.018,,0.018
4/25/18 13:15,89.382,23.869,0.02,,0.02
4/25/18 13:30,89.369,24.931,0.019,,0.019
4/25/18 13:45,89.347,26.097,0.02,,0.02
4/25/18 14:00,90.572,23.196,0.147,,0.147
4/25/18 14:15,90.861,17.665,0.179,,0.179
4/25/18 14:30,90.95,16.618,0.184,,0.184
4/25/18 14:45,90.884,16.523,0.183,,0.183
4/25/18 15:00,91.215,16.427,0.219,,0.219
4/25/18 15:15,91.352,16.332,0.233,,0.233
4/25/18 15:30,91.136,16.237,0.213,,0.213
4/25/18 15:45,91.115,16.237,0.213,,0.213
4/25/18 16:00,91.061,16.237,0.207,,0.207
4/25/18 16:15,91.041,16.332,0.207,,0.207
4/25/18 16:30,91.02,16.332,0.205,,0.205
4/25/18 16:45,90.989,16.427,0.204,,0.204
4/25/18 17:00,91.002,16.523,0.205,,0.205
4/25/18 17:15,90.98,16.523,0.203,,0.203
4/25/18 17:30,90.982,16.618,0.208,,0.208
4/25/18 17:45,90.993,16.618,0.208,,0.208
4/25/18 18:00,90.959,16.523,0.203,,0.203
4/25/18 18:15,90.948,16.523,0.202,,0.202
4/25/18 18:30,90.989,16.427,0.208,,0.208
4/25/18 18:45,90.945,16.332,0.204,,0.204
4/25/18 19:00,90.965,16.237,0.207,,0.207
4/25/18 19:15,90.962,16.046,0.207,,0.207
4/25/18 19:30,90.958,15.855,0.208,,0.208
4/25/18 19:45,90.924,15.76,0.204,,0.204
4/25/18 20:00,90.944,15.664,0.205,,0.205
4/25/18 20:15,90.952,15.473,0.203,,0.203
4/25/18 20:30,90.927,15.282,0.2,,0.2
4/25/18 20:45,90.968,15.187,0.201,,0.201
4/25/18 21:00,90.954,14.996,0.202,,0.202
4/25/18 21:15,91.006,14.9,0.205,,0.205
4/25/18 21:30,91.003,14.709,0.203,,0.203
4/25/18 21:45,91.012,14.613,0.204,,0.204
4/25/18 22:00,91,14.517,0.203,,0.203
4/25/18 22:15,91.05,14.325,0.207,,0.207
4/25/18 22:30,91.07,14.23,0.209,,0.209
4/25/18 22:45,91.015,14.134,0.203,,0.203
4/25/18 23:00,91.035,14.038,0.205,,0.205
4/25/18 23:15,91.044,13.942,0.206,,0.206
4/25/18 23:30,91.053,13.846,0.205,,0.205
4/25/18 23:45,91.105,13.75,0.21,,0.21
4/26/18 0:00,91.082,13.654,0.206,,0.206
4/26/18 0:15,91.048,13.558,0.2,,0.2
4/26/18 0:30,91.068,13.461,0.2,,0.2
4/26/18 0:45,91.066,13.365,0.2,,0.2
4/26/18 1:00,91.075,13.269,0.202,,0.202
4/26/18 1:15,91.116,13.173,0.207,,0.207
4/26/18 1:30,91.115,13.076,0.207,,0.207
4/26/18 1:45,91.113,12.98,0.208,,0.208
4/26/18 2:00,91.069,12.883,0.202,,0.202
4/26/18 2:15,91.069,12.883,0.203,,0.203
4/26/18 2:30,91.067,12.787,0.201,,0.201
4/26/18 2:45,91.057,12.787,0.199,,0.199
4/26/18 3:00,91.055,12.69,0.197,,0.197
4/26/18 3:15,91.064,12.594,0.196,,0.196
4/26/18 3:30,91.084,12.497,0.198,,0.198
4/26/18 3:45,91.071,12.401,0.194,,0.194
4/26/18 4:00,91.113,12.304,0.196,,0.196
4/26/18 4:15,91.111,12.207,0.196,,0.196
4/26/18 4:30,91.152,12.11,0.198,,0.198
4/26/18 4:45,91.151,12.013,0.198,,0.198
4/26/18 5:00,91.16,11.916,0.198,,0.198
4/26/18 5:15,91.169,11.819,0.197,,0.197
4/26/18 5:30,91.155,11.625,0.196,,0.196
4/26/18 5:45,91.175,11.528,0.197,,0.197
4/26/18 6:00,91.227,11.431,0.201,,0.201
4/26/18 6:15,91.214,11.334,0.196,,0.196
4/26/18 6:30,91.211,11.139,0.194,,0.194
4/26/18 6:45,91.199,11.041,0.191,,0.191
4/26/18 7:00,91.251,10.944,0.197,,0.197
4/26/18 7:15,91.26,10.846,0.195,,0.195
4/26/18 7:30,91.258,10.748,0.193,,0.193
4/26/18 7:45,91.246,10.651,0.192,,0.192
4/26/18 8:00,91.296,10.455,0.198,,0.198
4/26/18 8:15,91.284,10.357,0.198,,0.198
4/26/18 8:30,91.293,10.259,0.201,,0.201
4/26/18 8:45,91.24,10.259,0.195,,0.195
4/26/18 9:00,91.209,10.357,0.19,,0.19
4/26/18 9:15,91.157,10.455,0.186,,0.186
4/26/18 9:30,91.171,10.651,0.189,,0.189
4/26/18 9:45,91.162,10.748,0.189,,0.189
4/26/18 10:00,91.135,11.041,0.186,,0.186
4/26/18 10:15,91.106,11.236,0.183,,0.183
4/26/18 10:30,91.121,11.528,0.187,,0.187
4/26/18 10:45,91.103,11.722,0.186,,0.186
4/26/18 11:00,91.12,12.11,0.19,,0.19
4/26/18 11:15,91.114,12.401,0.189,,0.189
4/26/18 11:30,91.087,12.69,0.191,,0.191
4/26/18 11:45,91.113,12.98,0.194,,0.194
4/26/18 12:00,91.118,13.269,0.198,,0.198
4/26/18 12:15,91.091,13.558,0.196,,0.196
4/26/18 12:30,91.097,13.942,0.201,,0.201
4/26/18 12:45,91.102,14.23,0.203,,0.203
4/26/18 13:00,91.064,14.517,0.201,,0.201
4/26/18 13:15,91.048,14.804,0.201,,0.201
4/26/18 13:30,91.01,15.091,0.197,,0.197
4/26/18 13:45,90.993,15.378,0.197,,0.197
4/26/18 14:00,90.976,15.664,0.197,,0.197
4/26/18 14:15,90.949,15.951,0.194,,0.194
4/26/18 14:30,90.942,16.141,0.197,,0.197
4/26/18 14:45,90.936,16.427,0.199,,0.199
4/26/18 15:00,90.928,16.618,0.199,,0.199
4/26/18 15:15,90.88,16.903,0.197,,0.197
4/26/18 15:30,90.84,17.094,0.195,,0.195
4/26/18 15:45,90.865,17.284,0.201,,0.201
4/26/18 16:00,90.815,17.475,0.198,,0.198
4/26/18 16:15,90.806,17.57,0.199,,0.199
4/26/18 16:30,90.777,17.76,0.197,,0.197
4/26/18 16:45,90.725,17.855,0.192,,0.192
4/26/18 17:00,90.725,17.855,0.195,,0.195
4/26/18 17:15,90.694,17.95,0.193,,0.193
4/26/18 17:30,90.662,17.95,0.192,,0.192
4/26/18 17:45,90.65,17.855,0.192,,0.192
4/26/18 18:00,90.639,17.855,0.193,,0.193
4/26/18 18:15,90.616,17.76,0.192,,0.192
4/26/18 18:30,90.614,17.665,0.194,,0.194
4/26/18 18:45,90.591,17.57,0.193,,0.193
4/26/18 19:00,90.566,17.379,0.192,,0.192
4/26/18 19:15,90.565,17.284,0.192,,0.192
4/26/18 19:30,90.54,17.094,0.191,,0.191
4/26/18 19:45,90.526,16.903,0.19,,0.19
4/26/18 20:00,90.492,16.808,0.187,,0.187
4/26/18 20:15,90.51,16.618,0.187,,0.187
4/26/18 20:30,90.509,16.523,0.186,,0.186
4/26/18 20:45,90.495,16.332,0.183,,0.183
4/26/18 21:00,90.493,16.237,0.183,,0.183
4/26/18 21:15,90.501,16.046,0.183,,0.183
4/26/18 21:30,90.521,15.951,0.185,,0.185
4/26/18 21:45,90.528,15.76,0.186,,0.186
4/26/18 22:00,90.526,15.664,0.187,,0.187
4/26/18 22:15,90.545,15.473,0.19,,0.19
4/26/18 22:30,90.564,15.378,0.193,,0.193
4/26/18 22:45,90.563,15.282,0.193,,0.193
4/26/18 23:00,90.527,15.091,0.188,,0.188
4/26/18 23:15,90.547,14.996,0.192,,0.192
4/26/18 23:30,90.524,14.9,0.188,,0.188
4/26/18 23:45,90.521,14.709,0.188,,0.188
4/27/18 0:00,90.509,14.613,0.187,,0.187
4/27/18 0:15,90.539,14.517,0.19,,0.19
4/27/18 0:30,90.516,14.421,0.187,,0.187
4/27/18 0:45,90.505,14.421,0.187,,0.187
4/27/18 1:00,90.536,14.325,0.192,,0.192
4/27/18 1:15,90.534,14.23,0.193,,0.193
4/27/18 1:30,90.534,14.23,0.193,,0.193
4/27/18 1:45,90.501,14.134,0.191,,0.191
4/27/18 2:00,90.499,14.038,0.191,,0.191
4/27/18 2:15,90.487,13.942,0.191,,0.191
4/27/18 2:30,90.474,13.846,0.188,,0.188
4/27/18 2:45,90.462,13.75,0.189,,0.189
4/27/18 3:00,90.45,13.654,0.187,,0.187
4/27/18 3:15,90.48,13.558,0.189,,0.189
4/27/18 3:30,90.445,13.365,0.187,,0.187
4/27/18 3:45,90.454,13.269,0.189,,0.189
4/27/18 4:00,90.463,13.173,0.192,,0.192
4/27/18 4:15,90.44,13.076,0.189,,0.189
4/27/18 4:30,90.428,12.98,0.189,,0.189
4/27/18 4:45,90.437,12.883,0.19,,0.19
4/27/18 5:00,90.414,12.787,0.187,,0.187
4/27/18 5:15,90.391,12.69,0.185,,0.185
4/27/18 5:30,90.409,12.497,0.189,,0.189
4/27/18 5:45,90.408,12.401,0.188,,0.188
4/27/18 6:00,90.395,12.304,0.187,,0.187
4/27/18 6:15,90.394,12.207,0.185,,0.185
4/27/18 6:30,90.371,12.11,0.184,,0.184
4/27/18 6:45,90.369,12.013,0.182,,0.182
4/27/18 7:00,90.389,11.916,0.186,,0.186
4/27/18 7:15,90.387,11.819,0.186,,0.186
4/27/18 7:30,90.386,11.722,0.187,,0.187
4/27/18 7:45,90.373,11.625,0.188,,0.188
4/27/18 8:00,90.363,11.625,0.185,,0.185
4/27/18 8:15,90.372,11.528,0.189,,0.189
4/27/18 8:30,90.349,11.431,0.188,,0.188
4/27/18 8:45,90.361,11.528,0.192,,0.192
4/27/18 9:00,90.35,11.528,0.19,,0.19
4/27/18 9:15,90.352,11.625,0.193,,0.193
4/27/18 9:30,90.332,11.722,0.192,,0.192
4/27/18 9:45,90.368,11.916,0.198,,0.198
4/27/18 10:00,90.317,12.11,0.194,,0.194
4/27/18 10:15,90.278,12.304,0.193,,0.193
4/27/18 10:30,90.281,12.497,0.194,,0.194
4/27/18 10:45,90.296,12.787,0.197,,0.197
4/27/18 11:00,90.299,12.98,0.199,,0.199
4/27/18 11:15,90.293,13.269,0.201,,0.201
4/27/18 11:30,90.277,13.558,0.204,,0.204
4/27/18 11:45,90.282,13.846,0.205,,0.205
4/27/18 12:00,90.222,14.134,0.2,,0.2
4/27/18 12:15,90.205,14.421,0.205,,0.205
4/27/18 12:30,90.19,14.804,0.204,,0.204
4/27/18 12:45,90.12,15.091,0.199,,0.199
4/27/18 13:00,90.104,15.378,0.201,,0.201
4/27/18 13:15,90.108,15.664,0.205,,0.205
4/27/18 13:30,90.037,15.855,0.2,,0.2
4/27/18 13:45,90.017,15.951,0.201,,0.201
4/27/18 14:00,90.011,16.237,0.204,,0.204
4/27/18 14:15,89.971,16.427,0.201,,0.201
4/27/18 14:30,89.933,16.713,0.199,,0.199
4/27/18 14:45,89.924,16.808,0.201,,0.201
4/27/18 15:00,89.892,16.808,0.201,,0.201
4/27/18 15:15,89.848,16.713,0.202,,0.202
4/27/18 15:30,89.828,16.808,0.202,,0.202
4/27/18 15:45,89.756,16.999,0.196,,0.196
4/27/18 16:00,89.739,17.284,0.195,,0.195
4/27/18 16:15,89.741,17.379,0.195,,0.195
4/27/18 16:30,89.709,17.379,0.198,,0.198
4/27/18 16:45,89.666,17.379,0.195,,0.195
4/27/18 17:00,89.657,17.475,0.198,,0.198
4/27/18 17:15,89.614,17.475,0.194,,0.194
4/27/18 17:30,89.626,17.57,0.196,,0.196
4/27/18 17:45,89.583,17.57,0.19,,0.19
4/27/18 18:00,89.562,17.57,0.193,,0.193
4/27/18 18:15,89.559,17.379,0.191,,0.191
4/27/18 18:30,89.557,17.284,0.191,,0.191
4/27/18 18:45,89.566,17.189,0.194,,0.194
4/27/18 19:00,89.545,17.189,0.191,,0.191
4/27/18 19:15,89.565,17.094,0.193,,0.193
4/27/18 19:30,89.542,16.999,0.189,,0.189
4/27/18 19:45,89.561,16.903,0.19,,0.19
4/27/18 20:00,89.572,16.903,0.189,,0.189
4/27/18 20:15,89.581,16.808,0.191,,0.191
4/27/18 20:30,89.589,16.618,0.191,,0.191
4/27/18 20:45,89.587,16.523,0.191,,0.191
4/27/18 21:00,89.596,16.427,0.191,,0.191
4/27/18 21:15,89.584,16.332,0.19,,0.19
4/27/18 21:30,89.604,16.237,0.188,,0.188
4/27/18 21:45,89.6,16.046,0.188,,0.188
4/27/18 22:00,89.6,16.046,0.187,,0.187
4/27/18 22:15,89.611,16.046,0.187,,0.187
4/27/18 22:30,89.643,16.046,0.19,,0.19
4/27/18 22:45,89.642,15.951,0.187,,0.187
4/27/18 23:00,89.651,15.855,0.186,,0.186
4/27/18 23:15,89.681,15.76,0.189,,0.189
4/27/18 23:30,89.701,15.664,0.186,,0.186
4/27/18 23:45,89.7,15.569,0.184,,0.184
4/28/18 0:00,89.709,15.473,0.182,,0.182
4/28/18 0:15,89.729,15.378,0.183,,0.183
4/28/18 0:30,89.748,15.282,0.183,,0.183
4/28/18 0:45,89.8,15.187,0.184,,0.184
4/28/18 1:00,89.799,15.091,0.185,,0.185
4/28/18 1:15,89.838,14.9,0.187,,0.187
4/28/18 1:30,89.88,14.804,0.19,,0.19
4/28/18 1:45,89.9,14.709,0.193,,0.193
4/28/18 2:00,89.877,14.613,0.191,,0.191
4/28/18 2:15,89.863,14.421,0.186,,0.186
4/28/18 2:30,89.872,14.325,0.187,,0.187
4/28/18 2:45,89.945,14.23,0.192,,0.192
4/28/18 3:00,89.901,14.134,0.185,,0.185
4/28/18 3:15,89.921,14.038,0.186,,0.186
4/28/18 3:30,89.917,13.846,0.183,,0.183
4/28/18 3:45,89.948,13.75,0.186,,0.186
4/28/18 4:00,89.957,13.654,0.187,,0.187
4/28/18 4:15,89.977,13.558,0.188,,0.188
4/28/18 4:30,90.018,13.461,0.189,,0.189
4/28/18 4:45,90.027,13.365,0.189,,0.189
4/28/18 5:00,90.035,13.173,0.19,,0.19
4/28/18 5:15,90.044,13.076,0.188,,0.188
4/28/18 5:30,90.053,12.98,0.189,,0.189
4/28/18 5:45,90.05,12.787,0.187,,0.187
4/28/18 6:00,90.048,12.69,0.185,,0.185
4/28/18 6:15,90.079,12.594,0.186,,0.186
4/28/18 6:30,90.043,12.401,0.182,,0.182
4/28/18 6:45,90.105,12.207,0.186,,0.186
4/28/18 7:00,90.082,12.11,0.181,,0.181
4/28/18 7:15,90.121,11.916,0.186,,0.186
4/28/18 7:30,90.13,11.819,0.184,,0.184
4/28/18 7:45,90.129,11.722,0.185,,0.185
4/28/18 8:00,90.149,11.625,0.188,,0.188
4/28/18 8:15,90.179,11.528,0.189,,0.189
4/28/18 8:30,90.178,11.431,0.189,,0.189
4/28/18 8:45,90.156,11.431,0.186,,0.186
4/28/18 9:00,90.211,11.528,0.194,,0.194
4/28/18 9:15,90.222,11.528,0.193,,0.193
4/28/18 9:30,90.225,11.722,0.193,,0.193
4/28/18 9:45,90.27,11.819,0.2,,0.2
4/28/18 10:00,90.262,12.013,0.201,,0.201
4/28/18 10:15,90.329,12.207,0.205,,0.205
4/28/18 10:30,90.322,12.401,0.205,,0.205
4/28/18 10:45,90.336,12.594,0.208,,0.208
4/28/18 11:00,90.35,12.787,0.213,,0.213
4/28/18 11:15,90.385,12.98,0.214,,0.214
4/28/18 11:30,90.41,13.173,0.217,,0.217
4/28/18 11:45,90.372,13.461,0.215,,0.215
4/28/18 12:00,90.428,13.654,0.222,,0.222
4/28/18 12:15,90.399,13.846,0.221,,0.221
4/28/18 12:30,90.424,14.038,0.224,,0.224
4/28/18 12:45,90.395,14.23,0.223,,0.223
4/28/18 13:00,90.355,14.421,0.229,,0.229
4/28/18 13:15,90.305,14.613,0.215,,0.215
4/28/18 13:30,90.342,14.9,0.223,,0.223
4/28/18 13:45,90.313,15.091,0.22,,0.22
4/28/18 14:00,90.293,15.187,0.221,,0.221
4/28/18 14:15,90.293,15.187,0.224,,0.224
4/28/18 14:30,90.223,15.473,0.217,,0.217
4/28/18 14:45,90.26,15.76,0.223,,0.223
4/28/18 15:00,90.208,15.855,0.218,,0.218
4/28/18 15:15,90.192,16.141,0.219,,0.219
4/28/18 15:30,90.161,16.237,0.217,,0.217
4/28/18 15:45,90.173,16.332,0.222,,0.222
4/28/18 16:00,90.132,16.427,0.217,,0.217
4/28/18 16:15,90.144,16.523,0.222,,0.222
4/28/18 16:30,90.125,16.618,0.222,,0.222
4/28/18 16:45,90.083,16.713,0.218,,0.218
4/28/18 17:00,90.096,16.808,0.222,,0.222
4/28/18 17:15,90.042,16.808,0.216,,0.216
4/28/18 17:30,90.053,16.808,0.217,,0.217
4/28/18 17:45,90.042,16.808,0.22,,0.22
4/28/18 18:00,90.019,16.713,0.215,,0.215
4/28/18 18:15,89.985,16.618,0.212,,0.212
4/28/18 18:30,89.984,16.523,0.212,,0.212
4/28/18 18:45,90.045,16.332,0.217,,0.217
4/28/18 19:00,90.011,16.237,0.216,,0.216
4/28/18 19:15,90.029,16.046,0.215,,0.215
4/28/18 19:30,90.005,15.855,0.209,,0.209
4/28/18 19:45,90.012,15.664,0.209,,0.209
4/28/18 20:00,89.998,15.473,0.205,,0.205
4/28/18 20:15,90.006,15.282,0.206,,0.206
4/28/18 20:30,90.025,15.187,0.206,,0.206
4/28/18 20:45,90.076,14.996,0.207,,0.207
4/28/18 21:00,90.063,14.9,0.207,,0.207
4/28/18 21:15,90.071,14.709,0.206,,0.206
4/28/18 21:30,90.111,14.517,0.213,,0.213
4/28/18 21:45,90.12,14.421,0.213,,0.213
4/28/18 22:00,90.118,14.325,0.208,,0.208
4/28/18 22:15,90.106,14.23,0.205,,0.205
4/28/18 22:30,90.094,14.134,0.202,,0.202
4/28/18 22:45,90.135,14.038,0.204,,0.204
4/28/18 23:00,90.142,13.846,0.203,,0.203
4/28/18 23:15,90.196,13.846,0.203,,0.203
4/28/18 23:30,90.173,13.75,0.205,,0.205
4/28/18 23:45,90.234,13.558,0.21,,0.21
4/29/18 0:00,90.2,13.461,0.206,,0.206
4/29/18 0:15,90.252,13.365,0.21,,0.21
4/29/18 0:30,90.229,13.269,0.205,,0.205
4/29/18 0:45,90.238,13.173,0.206,,0.206
4/29/18 1:00,90.258,13.076,0.207,,0.207
4/29/18 1:15,90.267,12.98,0.211,,0.211
4/29/18 1:30,90.296,12.787,0.211,,0.211
4/29/18 1:45,90.307,12.787,0.212,,0.212
4/29/18 2:00,90.295,12.69,0.212,,0.212
4/29/18 2:15,90.272,12.594,0.207,,0.207
4/29/18 2:30,90.261,12.594,0.205,,0.205
4/29/18 2:45,90.281,12.497,0.208,,0.208
4/29/18 3:00,90.258,12.401,0.205,,0.205
4/29/18 3:15,90.29,12.401,0.21,,0.21
4/29/18 3:30,90.288,12.304,0.209,,0.209
4/29/18 3:45,90.287,12.207,0.21,,0.21
4/29/18 4:00,90.285,12.11,0.209,,0.209
4/29/18 4:15,90.339,12.11,0.215,,0.215
4/29/18 4:30,90.305,12.013,0.21,,0.21
4/29/18 4:45,90.314,11.916,0.21,,0.21
4/29/18 5:00,90.282,11.916,0.207,,0.207
4/29/18 5:15,90.291,11.819,0.208,,0.208
4/29/18 5:30,90.332,11.722,0.212,,0.212
4/29/18 5:45,90.299,11.625,0.208,,0.208
4/29/18 6:00,90.318,11.528,0.209,,0.209
4/29/18 6:15,90.306,11.431,0.204,,0.204
4/29/18 6:30,90.338,11.431,0.208,,0.208
4/29/18 6:45,90.304,11.334,0.203,,0.203
4/29/18 7:00,90.323,11.139,0.204,,0.204
4/29/18 7:15,90.364,11.041,0.209,,0.209
4/29/18 7:30,90.417,11.041,0.215,,0.215
4/29/18 7:45,90.352,10.944,0.206,,0.206
4/29/18 8:00,90.404,10.846,0.21,,0.21
4/29/18 8:15,90.414,10.846,0.214,,0.214
4/29/18 8:30,90.414,10.846,0.213,,0.213
4/29/18 8:45,90.425,10.846,0.215,,0.215
4/29/18 9:00,90.425,10.846,0.215,,0.215
4/29/18 9:15,90.425,10.846,0.215,,0.215
4/29/18 9:30,90.416,10.944,0.216,,0.216
4/29/18 9:45,90.428,11.041,0.215,,0.215
4/29/18 10:00,90.428,11.041,0.216,,0.216
4/29/18 10:15,90.419,11.139,0.214,,0.214
4/29/18 10:30,90.408,11.139,0.214,,0.214
4/29/18 10:45,90.421,11.236,0.217,,0.217
4/29/18 11:00,90.422,11.334,0.219,,0.219
